year,zipcode,total_crimes,borough,offense_group,population,crimes_per_100k_borough_residents
2022,11357,10,Queens,Drug & Alcohol Crimes,44030,22.7117874176698
2022,11357,36,Queens,Other Offenses,44030,81.7624347036112
2022,11357,167,Queens,Personal Disturbance Crimes,44030,379.286849875085
2022,11357,657,Queens,Property Crimes,44030,1492.1644333409
2022,11357,34,Queens,Public Order Crimes,44030,77.2200772200772
2022,11357,26,Queens,Vehicle & Traffic Offenses,44030,59.0506472859414
2022,11357,122,Queens,Violent Crimes,44030,277.083806495571
2022,11357,39,Queens,White-Collar Crimes,44030,88.5759709289121
2022,11358,9,Queens,Drug & Alcohol Crimes,38103,23.6201873868199
2022,11358,42,Queens,Other Offenses,38103,110.227541138493
2022,11358,168,Queens,Personal Disturbance Crimes,38103,440.910164553972
2022,11358,615,Queens,Property Crimes,38103,1614.04613809936
2022,11358,33,Queens,Public Order Crimes,38103,86.6073537516731
2022,11358,19,Queens,Vehicle & Traffic Offenses,38103,49.8648400388421
2022,11358,144,Queens,Violent Crimes,38103,377.922998189119
2022,11358,4,Queens,Weapons Offenses,38103,10.4978610608089
2022,11358,17,Queens,White-Collar Crimes,38103,44.6159095084377
2022,11359,2,Queens,Property Crimes,0,
2022,11359,1,Queens,Violent Crimes,0,
2022,11360,6,Queens,Drug & Alcohol Crimes,20076,29.8864315600717
2022,11360,17,Queens,Other Offenses,20076,84.6782227535366
2022,11360,67,Queens,Personal Disturbance Crimes,20076,333.731819087468
2022,11360,237,Queens,Property Crimes,20076,1180.51404662283
2022,11360,9,Queens,Public Order Crimes,20076,44.8296473401076
2022,11360,5,Queens,Vehicle & Traffic Offenses,20076,24.9053596333931
2022,11360,35,Queens,Violent Crimes,20076,174.337517433752
2022,11360,3,Queens,Weapons Offenses,20076,14.9432157800359
2022,11360,12,Queens,White-Collar Crimes,20076,59.7728631201434
2022,11361,12,Queens,Drug & Alcohol Crimes,30006,39.9920015996801
2022,11361,36,Queens,Other Offenses,30006,119.97600479904
2022,11361,157,Queens,Personal Disturbance Crimes,30006,523.228687595814
2022,11361,671,Queens,Property Crimes,30006,2236.21942278211
2022,11361,39,Queens,Public Order Crimes,30006,129.97400519896
2022,11361,19,Queens,Sex Crimes,30006,63.3206691994934
2022,11361,47,Queens,Vehicle & Traffic Offenses,30006,156.635339598747
2022,11361,175,Queens,Violent Crimes,30006,583.216689995334
2022,11361,7,Queens,Weapons Offenses,30006,23.3286675998134
2022,11361,52,Queens,White-Collar Crimes,30006,173.298673598614
2022,11362,18,Queens,Drug & Alcohol Crimes,19217,93.6670656189832
2022,11362,12,Queens,Other Offenses,19217,62.4447104126555
2022,11362,64,Queens,Personal Disturbance Crimes,19217,333.038455534163
2022,11362,287,Queens,Property Crimes,19217,1493.46932403601
2022,11362,16,Queens,Public Order Crimes,19217,83.2596138835406
2022,11362,32,Queens,Vehicle & Traffic Offenses,19217,166.519227767081
2022,11362,32,Queens,Violent Crimes,19217,166.519227767081
2022,11362,2,Queens,Weapons Offenses,19217,10.4074517354426
2022,11362,13,Queens,White-Collar Crimes,19217,67.6484362803767
2022,11363,1,Queens,Drug & Alcohol Crimes,7424,13.4698275862069
2022,11363,8,Queens,Other Offenses,7424,107.758620689655
2022,11363,42,Queens,Personal Disturbance Crimes,7424,565.73275862069
2022,11363,105,Queens,Property Crimes,7424,1414.33189655172
2022,11363,5,Queens,Public Order Crimes,7424,67.3491379310345
2022,11363,7,Queens,Vehicle & Traffic Offenses,7424,94.2887931034483
2022,11363,21,Queens,Violent Crimes,7424,282.866379310345
2022,11363,1,Queens,Weapons Offenses,7424,13.4698275862069
2022,11363,6,Queens,White-Collar Crimes,7424,80.8189655172414
2022,11364,12,Queens,Drug & Alcohol Crimes,39015,30.7574009996155
2022,11364,32,Queens,Other Offenses,39015,82.0197359989747
2022,11364,125,Queens,Personal Disturbance Crimes,39015,320.389593745995
2022,11364,557,Queens,Property Crimes,39015,1427.65602973215
2022,11364,32,Queens,Public Order Crimes,39015,82.0197359989747
2022,11364,18,Queens,Vehicle & Traffic Offenses,39015,46.1361014994233
2022,11364,107,Queens,Violent Crimes,39015,274.253492246572
2022,11364,4,Queens,Weapons Offenses,39015,10.2524669998718
2022,11364,27,Queens,White-Collar Crimes,39015,69.204152249135
2022,11365,29,Queens,Drug & Alcohol Crimes,45439,63.8218270648562
2022,11365,55,Queens,Other Offenses,45439,121.041396157486
2022,11365,259,Queens,Personal Disturbance Crimes,45439,569.994938268888
2022,11365,1016,Queens,Property Crimes,45439,2235.96469992738
2022,11365,51,Queens,Public Order Crimes,45439,112.238385527851
2022,11365,82,Queens,Sex Crimes,45439,180.461717907524
2022,11365,38,Queens,Vehicle & Traffic Offenses,45439,83.6286009815357
2022,11365,230,Queens,Violent Crimes,45439,506.173111204032
2022,11365,10,Queens,Weapons Offenses,45439,22.0075265740883
2022,11365,68,Queens,White-Collar Crimes,45439,149.651180703801
2022,11366,4,Queens,Drug & Alcohol Crimes,13922,28.7315040942393
2022,11366,13,Queens,Other Offenses,13922,93.3773883062778
2022,11366,70,Queens,Personal Disturbance Crimes,13922,502.801321649188
2022,11366,332,Queens,Property Crimes,13922,2384.71483982186
2022,11366,20,Queens,Public Order Crimes,13922,143.657520471197
2022,11366,7,Queens,Vehicle & Traffic Offenses,13922,50.2801321649188
2022,11366,77,Queens,Violent Crimes,13922,553.081453814107
2022,11366,2,Queens,Weapons Offenses,13922,14.3657520471197
2022,11366,14,Queens,White-Collar Crimes,13922,100.560264329838
2022,11367,32,Queens,Drug & Alcohol Crimes,42362,75.5393985175393
2022,11367,59,Queens,Other Offenses,42362,139.275766016713
2022,11367,364,Queens,Personal Disturbance Crimes,42362,859.26065813701
2022,11367,974,Queens,Property Crimes,42362,2299.2304423776
2022,11367,86,Queens,Public Order Crimes,42362,203.012133515887
2022,11367,52,Queens,Vehicle & Traffic Offenses,42362,122.751522591001
2022,11367,283,Queens,Violent Crimes,42362,668.051555639488
2022,11367,15,Queens,Weapons Offenses,42362,35.4090930550965
2022,11367,24,Queens,White-Collar Crimes,42362,56.6545488881545
2022,11368,73,Queens,Drug & Alcohol Crimes,116469,62.6776223716182
2022,11368,149,Queens,Other Offenses,116469,127.93103744344
2022,11368,750,Queens,Personal Disturbance Crimes,116469,643.948175050872
2022,11368,2133,Queens,Property Crimes,116469,1831.38860984468
2022,11368,132,Queens,Public Order Crimes,116469,113.334878808953
2022,11368,3,Queens,Sex Crimes,116469,2.57579270020349
2022,11368,112,Queens,Vehicle & Traffic Offenses,116469,96.1629274742635
2022,11368,1438,Queens,Violent Crimes,116469,1234.66330096421
2022,11368,43,Queens,Weapons Offenses,116469,36.9196953695833
2022,11368,104,Queens,White-Collar Crimes,116469,89.2941469403876
2022,11369,70,Queens,Drug & Alcohol Crimes,31550,221.870047543582
2022,11369,75,Queens,Other Offenses,31550,237.717908082409
2022,11369,380,Queens,Personal Disturbance Crimes,31550,1204.43740095087
2022,11369,1022,Queens,Property Crimes,31550,3239.30269413629
2022,11369,65,Queens,Public Order Crimes,31550,206.022187004754
2022,11369,176,Queens,Sex Crimes,31550,557.844690966719
2022,11369,94,Queens,Vehicle & Traffic Offenses,31550,297.939778129952
2022,11369,477,Queens,Violent Crimes,31550,1511.88589540412
2022,11369,163,Queens,Weapons Offenses,31550,516.640253565769
2022,11369,163,Queens,White-Collar Crimes,31550,516.640253565769
2022,11370,14,Queens,Drug & Alcohol Crimes,29780,47.0114170584285
2022,11370,35,Queens,Other Offenses,29780,117.528542646071
2022,11370,138,Queens,Personal Disturbance Crimes,29780,463.398253861652
2022,11370,972,Queens,Property Crimes,29780,3263.93552719946
2022,11370,25,Queens,Public Order Crimes,29780,83.948959032908
2022,11370,20,Queens,Vehicle & Traffic Offenses,29780,67.1591672263264
2022,11370,176,Queens,Violent Crimes,29780,591.000671591672
2022,11370,8,Queens,Weapons Offenses,29780,26.8636668905306
2022,11370,25,Queens,White-Collar Crimes,29780,83.948959032908
2022,11371,6,Queens,Drug & Alcohol Crimes,0,
2022,11371,1,Queens,Personal Disturbance Crimes,0,
2022,11371,6,Queens,Property Crimes,0,
2022,11371,1,Queens,Public Order Crimes,0,
2022,11371,9,Queens,Vehicle & Traffic Offenses,0,
2022,11371,4,Queens,Violent Crimes,0,
2022,11371,2,Queens,Weapons Offenses,0,
2022,11371,3,Queens,White-Collar Crimes,0,
2022,11372,57,Queens,Drug & Alcohol Crimes,67252,84.7558436923809
2022,11372,75,Queens,Other Offenses,67252,111.520846963659
2022,11372,447,Queens,Personal Disturbance Crimes,67252,664.664247903408
2022,11372,1767,Queens,Property Crimes,67252,2627.43115446381
2022,11372,55,Queens,Public Order Crimes,67252,81.7819544400167
2022,11372,2,Queens,Sex Crimes,67252,2.97388925236424
2022,11372,58,Queens,Vehicle & Traffic Offenses,67252,86.242788318563
2022,11372,679,Queens,Violent Crimes,67252,1009.63540117766
2022,11372,21,Queens,Weapons Offenses,67252,31.2258371498245
2022,11372,98,Queens,White-Collar Crimes,67252,145.720573365848
2022,11373,59,Queens,Drug & Alcohol Crimes,102104,57.7842200109692
2022,11373,92,Queens,Other Offenses,102104,90.1042074747316
2022,11373,654,Queens,Personal Disturbance Crimes,102104,640.523387918201
2022,11373,3081,Queens,Property Crimes,102104,3017.511556844
2022,11373,127,Queens,Public Order Crimes,102104,124.38298205751
2022,11373,212,Queens,Sex Crimes,102104,207.631434615686
2022,11373,114,Queens,Vehicle & Traffic Offenses,102104,111.650865783907
2022,11373,1089,Queens,Violent Crimes,102104,1066.55958630416
2022,11373,34,Queens,Weapons Offenses,102104,33.2993810232704
2022,11373,75,Queens,White-Collar Crimes,102104,73.4545169630965
2022,11374,14,Queens,Drug & Alcohol Crimes,47019,29.7751972606818
2022,11374,29,Queens,Other Offenses,47019,61.6771943256981
2022,11374,195,Queens,Personal Disturbance Crimes,47019,414.725961845212
2022,11374,1038,Queens,Property Crimes,47019,2207.61819689913
2022,11374,58,Queens,Public Order Crimes,47019,123.354388651396
2022,11374,1,Queens,Sex Crimes,47019,2.12679980433442
2022,11374,27,Queens,Vehicle & Traffic Offenses,47019,57.4235947170293
2022,11374,134,Queens,Violent Crimes,47019,284.991173780812
2022,11374,5,Queens,Weapons Offenses,47019,10.6339990216721
2022,11374,48,Queens,White-Collar Crimes,47019,102.086390608052
2022,11375,49,Queens,Drug & Alcohol Crimes,76091,64.3965777818665
2022,11375,50,Queens,Other Offenses,76091,65.7107936549658
2022,11375,352,Queens,Personal Disturbance Crimes,76091,462.603987330959
2022,11375,1756,Queens,Property Crimes,76091,2307.7630731624
2022,11375,77,Queens,Public Order Crimes,76091,101.194622228647
2022,11375,39,Queens,Sex Crimes,76091,51.2544190508733
2022,11375,69,Queens,Vehicle & Traffic Offenses,76091,90.6808952438528
2022,11375,281,Queens,Violent Crimes,76091,369.294660340908
2022,11375,12,Queens,Weapons Offenses,76091,15.7705904771918
2022,11375,105,Queens,White-Collar Crimes,76091,137.992666675428
2022,11377,49,Queens,Drug & Alcohol Crimes,85255,57.4746349187731
2022,11377,1,Queens,Family & Children Offenses,85255,1.17295173303619
2022,11377,189,Queens,Other Offenses,85255,221.687877543839
2022,11377,563,Queens,Personal Disturbance Crimes,85255,660.371825699373
2022,11377,1729,Queens,Property Crimes,85255,2028.03354641956
2022,11377,119,Queens,Public Order Crimes,85255,139.581256231306
2022,11377,75,Queens,Vehicle & Traffic Offenses,85255,87.9713799777139
2022,11377,686,Queens,Violent Crimes,85255,804.644888862823
2022,11377,20,Queens,Weapons Offenses,85255,23.4590346607237
2022,11377,145,Queens,White-Collar Crimes,85255,170.078001290247
2022,11378,17,Queens,Drug & Alcohol Crimes,39994,42.5063759563935
2022,11378,58,Queens,Other Offenses,39994,145.021753262989
2022,11378,243,Queens,Personal Disturbance Crimes,39994,607.591138670801
2022,11378,875,Queens,Property Crimes,39994,2187.82817422613
2022,11378,60,Queens,Public Order Crimes,39994,150.022503375506
2022,11378,43,Queens,Vehicle & Traffic Offenses,39994,107.516127419113
2022,11378,251,Queens,Violent Crimes,39994,627.594139120868
2022,11378,5,Queens,Weapons Offenses,39994,12.5018752812922
2022,11378,23,Queens,White-Collar Crimes,39994,57.5086262939441
2022,11379,9,Queens,Drug & Alcohol Crimes,39805,22.6102248461249
2022,11379,37,Queens,Other Offenses,39805,92.9531465896244
2022,11379,152,Queens,Personal Disturbance Crimes,39805,381.861575178998
2022,11379,548,Queens,Property Crimes,39805,1376.71146840849
2022,11379,33,Queens,Public Order Crimes,39805,82.9041577691245
2022,11379,24,Queens,Vehicle & Traffic Offenses,39805,60.2939329229996
2022,11379,140,Queens,Violent Crimes,39805,351.714608717498
2022,11379,3,Queens,Weapons Offenses,39805,7.53674161537495
2022,11379,11,Queens,White-Collar Crimes,39805,27.6347192563748
2022,11385,72,Queens,Drug & Alcohol Crimes,109111,65.9878472381336
2022,11385,186,Queens,Other Offenses,109111,170.468605365179
2022,11385,651,Queens,Personal Disturbance Crimes,109111,596.640118778125
2022,11385,2281,Queens,Property Crimes,109111,2090.53166041921
2022,11385,188,Queens,Public Order Crimes,109111,172.301601121793
2022,11385,109,Queens,Sex Crimes,109111,99.8982687355079
2022,11385,136,Queens,Vehicle & Traffic Offenses,109111,124.643711449808
2022,11385,866,Queens,Violent Crimes,109111,793.687162614218
2022,11385,21,Queens,Weapons Offenses,109111,19.2464554444556
2022,11385,76,Queens,White-Collar Crimes,109111,69.6538387513633
2022,11411,37,Queens,Other Offenses,21605,171.256653552418
2022,11411,154,Queens,Personal Disturbance Crimes,21605,712.79796343439
2022,11411,295,Queens,Property Crimes,21605,1365.42467021523
2022,11411,37,Queens,Public Order Crimes,21605,171.256653552418
2022,11411,51,Queens,Vehicle & Traffic Offenses,21605,236.05646841009
2022,11411,161,Queens,Violent Crimes,21605,745.197870863226
2022,11411,6,Queens,Weapons Offenses,21605,27.7713492247165
2022,11411,22,Queens,White-Collar Crimes,21605,101.828280490627
2022,11412,19,Queens,Drug & Alcohol Crimes,41782,45.4741276147623
2022,11412,2,Queens,Family & Children Offenses,41782,4.78675027523814
2022,11412,120,Queens,Other Offenses,41782,287.205016514288
2022,11412,278,Queens,Personal Disturbance Crimes,41782,665.358288258102
2022,11412,538,Queens,Property Crimes,41782,1287.63582403906
2022,11412,99,Queens,Public Order Crimes,41782,236.944138624288
2022,11412,59,Queens,Vehicle & Traffic Offenses,41782,141.209133119525
2022,11412,324,Queens,Violent Crimes,41782,775.453544588579
2022,11412,29,Queens,Weapons Offenses,41782,69.4078789909531
2022,11412,37,Queens,White-Collar Crimes,41782,88.5548800919056
2022,11413,28,Queens,Drug & Alcohol Crimes,45661,61.3214778476161
2022,11413,117,Queens,Other Offenses,45661,256.236175291825
2022,11413,339,Queens,Personal Disturbance Crimes,45661,742.42789251221
2022,11413,721,Queens,Property Crimes,45661,1579.02805457612
2022,11413,92,Queens,Public Order Crimes,45661,201.484855785024
2022,11413,85,Queens,Vehicle & Traffic Offenses,45661,186.15448632312
2022,11413,359,Queens,Violent Crimes,45661,786.22894811765
2022,11413,34,Queens,Weapons Offenses,45661,74.4617945292482
2022,11413,59,Queens,White-Collar Crimes,45661,129.213114036048
2022,11414,6,Queens,Drug & Alcohol Crimes,30915,19.4080543425522
2022,11414,51,Queens,Other Offenses,30915,164.968461911693
2022,11414,175,Queens,Personal Disturbance Crimes,30915,566.068251657771
2022,11414,470,Queens,Property Crimes,30915,1520.29759016659
2022,11414,33,Queens,Public Order Crimes,30915,106.744298884037
2022,11414,25,Queens,Vehicle & Traffic Offenses,30915,80.8668930939673
2022,11414,116,Queens,Violent Crimes,30915,375.222383956008
2022,11414,14,Queens,Weapons Offenses,30915,45.2854601326217
2022,11414,16,Queens,White-Collar Crimes,30915,51.7548115801391
2022,11415,3,Queens,Drug & Alcohol Crimes,20351,14.7412903542823
2022,11415,24,Queens,Other Offenses,20351,117.930322834259
2022,11415,106,Queens,Personal Disturbance Crimes,20351,520.85892585131
2022,11415,296,Queens,Property Crimes,20351,1454.47398162252
2022,11415,22,Queens,Public Order Crimes,20351,108.102795931404
2022,11415,12,Queens,Vehicle & Traffic Offenses,20351,58.9651614171294
2022,11415,96,Queens,Violent Crimes,20351,471.721291337035
2022,11415,1,Queens,Weapons Offenses,20351,4.91376345142745
2022,11415,11,Queens,White-Collar Crimes,20351,54.0513979657019
2022,11416,13,Queens,Drug & Alcohol Crimes,27098,47.9740202228947
2022,11416,52,Queens,Other Offenses,27098,191.896080891579
2022,11416,238,Queens,Personal Disturbance Crimes,27098,878.293601003764
2022,11416,568,Queens,Property Crimes,27098,2096.09565281571
2022,11416,29,Queens,Public Order Crimes,27098,107.018968189534
2022,11416,20,Queens,Vehicle & Traffic Offenses,27098,73.8061849582995
2022,11416,246,Queens,Violent Crimes,27098,907.816074987084
2022,11416,14,Queens,Weapons Offenses,27098,51.6643294708097
2022,11416,13,Queens,White-Collar Crimes,27098,47.9740202228947
2022,11417,50,Queens,Drug & Alcohol Crimes,33236,150.4392827055
2022,11417,59,Queens,Other Offenses,33236,177.51835359249
2022,11417,296,Queens,Personal Disturbance Crimes,33236,890.60055361656
2022,11417,807,Queens,Property Crimes,33236,2428.09002286677
2022,11417,60,Queens,Public Order Crimes,33236,180.5271392466
2022,11417,153,Queens,Sex Crimes,33236,460.34420507883
2022,11417,85,Queens,Vehicle & Traffic Offenses,33236,255.74678059935
2022,11417,409,Queens,Violent Crimes,33236,1230.59333253099
2022,11417,26,Queens,Weapons Offenses,33236,78.22842700686
2022,11417,30,Queens,White-Collar Crimes,33236,90.2635696233
2022,11418,42,Queens,Drug & Alcohol Crimes,38938,107.863783450614
2022,11418,82,Queens,Other Offenses,38938,210.591196260722
2022,11418,329,Queens,Personal Disturbance Crimes,38938,844.932970363141
2022,11418,877,Queens,Property Crimes,38938,2252.29852586163
2022,11418,54,Queens,Public Order Crimes,38938,138.682007293646
2022,11418,135,Queens,Sex Crimes,38938,346.705018234116
2022,11418,62,Queens,Vehicle & Traffic Offenses,38938,159.227489855668
2022,11418,420,Queens,Violent Crimes,38938,1078.63783450614
2022,11418,16,Queens,Weapons Offenses,38938,41.0909651240434
2022,11418,42,Queens,White-Collar Crimes,38938,107.863783450614
2022,11419,36,Queens,Drug & Alcohol Crimes,50107,71.8462490270821
2022,11419,172,Queens,Other Offenses,50107,343.265412018281
2022,11419,431,Queens,Personal Disturbance Crimes,50107,860.159259185343
2022,11419,1138,Queens,Property Crimes,50107,2271.13976091165
2022,11419,98,Queens,Public Order Crimes,50107,195.581455684834
2022,11419,61,Queens,Vehicle & Traffic Offenses,50107,121.739477518111
2022,11419,641,Queens,Violent Crimes,50107,1279.26237850999
2022,11419,14,Queens,Weapons Offenses,50107,27.9402079549763
2022,11419,26,Queens,White-Collar Crimes,50107,51.8889576306704
2022,11420,32,Queens,Drug & Alcohol Crimes,51831,61.7391136578496
2022,11420,1,Queens,Family & Children Offenses,51831,1.9293473018078
2022,11420,100,Queens,Other Offenses,51831,192.93473018078
2022,11420,414,Queens,Personal Disturbance Crimes,51831,798.749782948428
2022,11420,1142,Queens,Property Crimes,51831,2203.31461866451
2022,11420,87,Queens,Public Order Crimes,51831,167.853215257278
2022,11420,74,Queens,Vehicle & Traffic Offenses,51831,142.771700333777
2022,11420,440,Queens,Violent Crimes,51831,848.912812795431
2022,11420,19,Queens,Weapons Offenses,51831,36.6575987343482
2022,11420,15,Queens,White-Collar Crimes,51831,28.940209527117
2022,11421,23,Queens,Drug & Alcohol Crimes,42704,53.8591232671413
2022,11421,72,Queens,Other Offenses,42704,168.602472836268
2022,11421,237,Queens,Personal Disturbance Crimes,42704,554.983139752716
2022,11421,840,Queens,Property Crimes,42704,1967.02884975646
2022,11421,50,Queens,Public Order Crimes,42704,117.085050580742
2022,11421,29,Queens,Vehicle & Traffic Offenses,42704,67.9093293368303
2022,11421,252,Queens,Violent Crimes,42704,590.108654926939
2022,11421,5,Queens,Weapons Offenses,42704,11.7085050580742
2022,11421,15,Queens,White-Collar Crimes,42704,35.1255151742225
2022,11422,7,Queens,Drug & Alcohol Crimes,34063,20.5501570619147
2022,11422,1,Queens,Family & Children Offenses,34063,2.93573672313067
2022,11422,68,Queens,Other Offenses,34063,199.630097172886
2022,11422,283,Queens,Personal Disturbance Crimes,34063,830.813492645979
2022,11422,563,Queens,Property Crimes,34063,1652.81977512257
2022,11422,76,Queens,Public Order Crimes,34063,223.115990957931
2022,11422,31,Queens,Vehicle & Traffic Offenses,34063,91.0078384170508
2022,11422,218,Queens,Violent Crimes,34063,639.990605642486
2022,11422,14,Queens,Weapons Offenses,34063,41.1003141238294
2022,11422,24,Queens,White-Collar Crimes,34063,70.4576813551361
2022,11423,32,Queens,Drug & Alcohol Crimes,30983,103.28244521189
2022,11423,89,Queens,Other Offenses,30983,287.25430074557
2022,11423,211,Queens,Personal Disturbance Crimes,30983,681.018623115902
2022,11423,552,Queens,Property Crimes,30983,1781.62217990511
2022,11423,87,Queens,Public Order Crimes,30983,280.799147919827
2022,11423,42,Queens,Vehicle & Traffic Offenses,30983,135.558209340606
2022,11423,293,Queens,Violent Crimes,30983,945.679888971372
2022,11423,16,Queens,Weapons Offenses,30983,51.6412226059452
2022,11423,23,Queens,White-Collar Crimes,30983,74.2342574960462
2022,11426,13,Queens,Drug & Alcohol Crimes,20959,62.0258600124052
2022,11426,29,Queens,Other Offenses,20959,138.365380027673
2022,11426,139,Queens,Personal Disturbance Crimes,20959,663.19958013264
2022,11426,278,Queens,Property Crimes,20959,1326.39916026528
2022,11426,29,Queens,Public Order Crimes,20959,138.365380027673
2022,11426,13,Queens,Vehicle & Traffic Offenses,20959,62.0258600124052
2022,11426,109,Queens,Violent Crimes,20959,520.062980104013
2022,11426,5,Queens,Weapons Offenses,20959,23.8561000047712
2022,11426,16,Queens,White-Collar Crimes,20959,76.3395200152679
2022,11427,5,Queens,Drug & Alcohol Crimes,25890,19.3124758594052
2022,11427,33,Queens,Other Offenses,25890,127.462340672074
2022,11427,149,Queens,Personal Disturbance Crimes,25890,575.511780610274
2022,11427,415,Queens,Property Crimes,25890,1602.93549633063
2022,11427,60,Queens,Public Order Crimes,25890,231.749710312862
2022,11427,17,Queens,Vehicle & Traffic Offenses,25890,65.6624179219776
2022,11427,127,Queens,Violent Crimes,25890,490.536886828892
2022,11427,14,Queens,Weapons Offenses,25890,54.0749324063345
2022,11427,14,Queens,White-Collar Crimes,25890,54.0749324063345
2022,11428,34,Queens,Drug & Alcohol Crimes,21184,160.498489425982
2022,11428,57,Queens,Other Offenses,21184,269.070996978852
2022,11428,200,Queens,Personal Disturbance Crimes,21184,944.108761329305
2022,11428,474,Queens,Property Crimes,21184,2237.53776435045
2022,11428,64,Queens,Public Order Crimes,21184,302.114803625378
2022,11428,126,Queens,Sex Crimes,21184,594.788519637462
2022,11428,84,Queens,Vehicle & Traffic Offenses,21184,396.525679758308
2022,11428,224,Queens,Violent Crimes,21184,1057.40181268882
2022,11428,15,Queens,Weapons Offenses,21184,70.8081570996979
2022,11428,65,Queens,White-Collar Crimes,21184,306.835347432024
2022,11429,11,Queens,Drug & Alcohol Crimes,28643,38.4037984847956
2022,11429,1,Queens,Family & Children Offenses,28643,3.49125440770869
2022,11429,54,Queens,Other Offenses,28643,188.527738016269
2022,11429,254,Queens,Personal Disturbance Crimes,28643,886.778619558007
2022,11429,482,Queens,Property Crimes,28643,1682.78462451559
2022,11429,69,Queens,Public Order Crimes,28643,240.8965541319
2022,11429,32,Queens,Vehicle & Traffic Offenses,28643,111.720141046678
2022,11429,205,Queens,Violent Crimes,28643,715.707153580281
2022,11429,12,Queens,Weapons Offenses,28643,41.8950528925043
2022,11429,40,Queens,White-Collar Crimes,28643,139.650176308348
2022,11430,1,Queens,Drug & Alcohol Crimes,222,450.450450450451
2022,11430,2,Queens,Other Offenses,222,900.900900900901
2022,11430,4,Queens,Personal Disturbance Crimes,222,1801.8018018018
2022,11430,10,Queens,Property Crimes,222,4504.50450450451
2022,11430,8,Queens,Vehicle & Traffic Offenses,222,3603.6036036036
2022,11430,2,Queens,Violent Crimes,222,900.900900900901
2022,11432,106,Queens,Drug & Alcohol Crimes,64858,163.433963427796
2022,11432,1,Queens,Family & Children Offenses,64858,1.54182984365845
2022,11432,174,Queens,Other Offenses,64858,268.278392796571
2022,11432,475,Queens,Personal Disturbance Crimes,64858,732.369175737766
2022,11432,2143,Queens,Property Crimes,64858,3304.14135496007
2022,11432,210,Queens,Public Order Crimes,64858,323.784267168275
2022,11432,225,Queens,Sex Crimes,64858,346.911714823152
2022,11432,136,Queens,Vehicle & Traffic Offenses,64858,209.68885873755
2022,11432,905,Queens,Violent Crimes,64858,1395.3560085109
2022,11432,60,Queens,Weapons Offenses,64858,92.5097906195072
2022,11432,206,Queens,White-Collar Crimes,64858,317.616947793641
2022,11433,92,Queens,Drug & Alcohol Crimes,41396,222.243695042999
2022,11433,149,Queens,Other Offenses,41396,359.938158276162
2022,11433,424,Queens,Personal Disturbance Crimes,41396,1024.25355106774
2022,11433,1114,Queens,Property Crimes,41396,2691.08126389023
2022,11433,192,Queens,Public Order Crimes,41396,463.81292878539
2022,11433,1,Queens,Sex Crimes,41396,2.41569233742391
2022,11433,111,Queens,Vehicle & Traffic Offenses,41396,268.141849454054
2022,11433,651,Queens,Violent Crimes,41396,1572.61571166296
2022,11433,45,Queens,Weapons Offenses,41396,108.706155184076
2022,11433,81,Queens,White-Collar Crimes,41396,195.671079331336
2022,11434,75,Queens,Drug & Alcohol Crimes,66424,112.910996025533
2022,11434,1,Queens,Family & Children Offenses,66424,1.50547994700711
2022,11434,264,Queens,Other Offenses,66424,397.446706009876
2022,11434,669,Queens,Personal Disturbance Crimes,66424,1007.16608454775
2022,11434,1865,Queens,Property Crimes,66424,2807.72010116825
2022,11434,312,Queens,Public Order Crimes,66424,469.709743466217
2022,11434,102,Queens,Sex Crimes,66424,153.558954594725
2022,11434,201,Queens,Vehicle & Traffic Offenses,66424,302.601469348428
2022,11434,841,Queens,Violent Crimes,66424,1266.10863543298
2022,11434,256,Queens,Weapons Offenses,66424,385.402866433819
2022,11434,128,Queens,White-Collar Crimes,66424,192.70143321691
2022,11435,176,Queens,Drug & Alcohol Crimes,60842,289.273856875185
2022,11435,154,Queens,Other Offenses,60842,253.114624765787
2022,11435,411,Queens,Personal Disturbance Crimes,60842,675.520199861938
2022,11435,1368,Queens,Property Crimes,60842,2248.44679662076
2022,11435,174,Queens,Public Order Crimes,60842,285.986653956149
2022,11435,1,Queens,Sex Crimes,60842,1.6436014595181
2022,11435,76,Queens,Vehicle & Traffic Offenses,60842,124.913710923375
2022,11435,726,Queens,Violent Crimes,60842,1193.25465961014
2022,11435,39,Queens,Weapons Offenses,60842,64.1004569212057
2022,11435,93,Queens,White-Collar Crimes,60842,152.854935735183
2022,11436,15,Queens,Drug & Alcohol Crimes,21248,70.5948795180723
2022,11436,54,Queens,Other Offenses,21248,254.14156626506
2022,11436,219,Queens,Personal Disturbance Crimes,21248,1030.68524096386
2022,11436,364,Queens,Property Crimes,21248,1713.10240963855
2022,11436,65,Queens,Public Order Crimes,21248,305.911144578313
2022,11436,32,Queens,Vehicle & Traffic Offenses,21248,150.602409638554
2022,11436,160,Queens,Violent Crimes,21248,753.012048192771
2022,11436,23,Queens,Weapons Offenses,21248,108.245481927711
2022,11436,20,Queens,White-Collar Crimes,21248,94.1265060240964
2022,11451,2,Queens,Property Crimes,0,
2022,11451,1,Queens,Vehicle & Traffic Offenses,0,
2022,11691,54,Queens,Drug & Alcohol Crimes,70797,76.2744184075597
2022,11691,341,Queens,Other Offenses,70797,481.658827351442
2022,11691,923,Queens,Personal Disturbance Crimes,70797,1303.72755907736
2022,11691,1275,Queens,Property Crimes,70797,1800.92376795627
